CDKN2C,401,585,385,625,455,595,569,476,434,474,544,425,571,529,450,475,451,737,330,456,528,549,490,812,15,378,283,387,94,279,139,153,279,311,311,131,267,142,137,88,153,58,290,190,81,200,256,160,231,598,208,286,158,279,139,3,331,92,306,410,94,340,179,87,601,100,230,185,301,119,261,188,162,379,133,140,83,102,221,144,136,242,22,139,185,159,367,188,243,0
LMLN,2675,1814,944,936,1288,867,2728,1443,4306,422,1651,1842,2575,893,1761,2720,963,1387,1313,813,1157,1709,1154,726,1238,645,1067,1246,478,610,525,577,593,181,603,397,925,2100,549,682,706,815,2188,954,361,420,656,541,828,510,384,566,492,939,666,4302,720,714,444,1434,630,688,904,738,1662,561,423,887,682,661,681,406,342,1338,625,960,284,378,2891,987,1236,787,1422,519,392,605,834,956,321,0
GABARAPL2,320,417,288,445,415,447,307,318,224,411,447,358,245,356,389,388,410,371,384,464,582,393,429,643,333,406,512,657,269,614,703,558,1213,1106,991,492,803,499,1369,454,1451,323,394,721,592,581,1201,961,454,1075,628,1018,650,882,758,224,883,345,914,695,351,579,776,565,1434,267,1291,942,941,545,1642,1182,774,605,1216,398,815,963,610,281,458,824,190,664,280,250,650,961,822,1
DOT1L,10117,14858,9418,19348,9140,12193,19669,13125,9177,6059,12182,9460,15518,10736,10207,11323,14378,17986,10400,12358,16304,10843,7735,14106,2333,9009,4709,7797,3292,3544,1738,3440,7500,16373,10131,2566,5769,3268,8005,5249,5802,2890,4920,5983,7588,4833,9878,2361,9400,9790,6955,7762,7791,12393,7013,1418,9453,2020,9839,6499,1328,4819,8840,7093,17018,1926,9935,10301,10298,5018,8529,8495,9141,9614,5780,8724,9123,7081,4616,2477,7626,7689,8534,3618,5962,5291,6293,5455,9086,0
MTOR,4964,5243,4420,4937,8008,5043,7698,4397,8044,7768,5292,4469,5346,4831,5034,6203,4340,5561,5161,5326,6036,7288,5638,6481,1809,3115,4829,4350,2123,3383,1401,1337,3029,3060,3166,908,2488,3483,2416,3406,2597,2237,3351,2051,2614,1844,3456,2907,2683,3110,2478,2868,2011,3026,2303,2847,2712,1310,2247,5974,1304,3630,1882,2039,2106,1010,2243,2771,2370,1766,2512,2323,2008,5376,3529,2249,1917,1943,3048,2065,4462,2665,3844,1918,1785,4092,4774,3000,1796,0
SMARCD2,7623,9464,6991,9183,8072,12226,10013,10568,5636,8553,8801,8181,3691,10375,8261,7896,8455,6492,8082,10922,9220,8169,12160,12985,21052,21747,16060,12033,15560,19140,13405,8750,11145,28738,19775,7916,12855,12817,13128,14454,14242,11078,17253,14512,13943,11683,11366,16053,16059,19195,13570,16375,19102,12547,12657,3273,10000,14214,14904,18068,12919,14276,12744,14462,10149,18065,13694,13758,14121,16037,16486,15299,18172,13507,13673,20922,11967,24043,22228,14733,11255,16353,1621,14787,9650,14966,16199,14779,14871,1
SFTA2,4518,3910,2680,3358,4607,3033,6047,3891,7716,3503,4618,3869,5394,3440,2991,5014,3568,4600,3017,2378,4678,6012,4550,4165,1670,1982,2717,2409,1550,1790,769,2131,1844,2273,1698,772,1848,3367,2718,1298,1472,1611,1993,2016,3660,1541,1595,2032,2525,1810,1644,1010,2150,3273,2200,3580,2771,824,2110,6291,408,1749,2405,1356,2488,1045,1968,3073,1367,1892,1945,1603,1501,4417,1461,2105,2302,2401,1434,1335,1917,1936,10525,1580,2802,2267,1990,1809,1588,0
OR4C13,551,501,208,335,538,306,1439,376,1222,267,792,600,1192,247,511,925,469,578,394,321,823,665,370,309,265,622,246,556,266,205,248,241,115,438,491,94,370,341,466,232,366,216,520,460,228,276,599,165,498,165,373,270,234,552,393,518,420,231,517,258,55,362,396,217,306,197,317,415,482,226,333,311,143,483,176,552,423,118,443,325,457,354,473,237,292,552,360,416,162,0
LUC7L2,1693,1782,1504,1570,2246,1786,2130,1521,1814,3305,1503,1417,1643,1967,1536,1735,1318,2203,1767,1315,2079,2474,1831,2114,639,1431,1189,1202,583,828,378,538,1126,1797,890,402,886,1067,1143,881,759,762,1002,799,1643,538,1082,835,1206,933,1552,1159,708,1134,868,971,988,498,974,1044,233,1831,711,794,637,421,1005,1168,999,886,1215,850,840,1930,971,826,845,742,594,673,2834,1044,1287,612,672,2780,1251,1111,807,0
PTPRT,1953,2398,1963,2645,2891,3394,2635,2071,1975,4127,2199,1905,1860,2715,1516,1844,2004,3051,1920,2501,2628,3053,2859,3396,1080,1293,1778,1205,1183,1849,813,1170,761,1533,1213,545,947,1379,860,1070,1241,676,1172,900,912,917,848,1420,1407,1055,795,974,1018,1106,848,1415,1106,997,995,1784,481,1500,977,1041,1484,725,878,968,927,945,1031,925,775,1384,1181,1212,1039,873,827,991,1057,1066,1870,1054,1194,883,1767,1160,785,0
PCDHGA3,616,970,666,1183,1468,1779,838,678,311,675,906,579,285,993,674,799,864,408,723,897,1188,718,1443,2289,883,3759,2007,1202,1441,1089,1645,2582,7430,2008,2682,2151,769,1135,2052,2624,2965,1198,1691,2149,2385,1183,5561,4116,2488,1983,2138,3898,1031,2365,3171,187,3992,2152,5120,562,791,5526,2111,2901,926,2209,3583,2375,1440,4033,7200,4510,4940,3035,4507,2488,1014,1242,3458,879,5263,4700,26,948,4747,7929,2618,2093,1398,1
RASA1,10768,10371,7165,10192,16354,10424,17493,9067,16959,12041,10719,9125,10789,9827,7182,11883,7973,11470,10346,8846,12804,15548,10016,12061,4478,9685,11754,7262,3708,7471,3013,3193,6942,9129,5750,2558,7645,8902,6504,10336,3441,5259,7591,5089,11411,5617,5822,6756,8944,6098,7655,7318,4154,7923,4249,10535,8244,2776,6441,10463,1659,11589,5964,4643,11036,2964,5442,7787,8011,4672,6235,4339,6085,19274,11291,3797,6738,3463,6559,3577,16472,6460,25716,3530,4923,24260,11266,8373,5623,0
TPST2,25378,21761,20564,22271,24767,28298,26118,28374,27249,37379,23561,24384,22041,25384,20782,29010,22618,30535,30216,24188,22739,32221,35895,29301,38681,39239,20387,40092,61080,20540,31233,46092,58009,43699,51208,21465,34736,39142,33291,18336,36873,37201,29721,43300,32898,30653,38696,28456,35468,46705,47446,35697,48775,54129,41327,41964,22836,29776,38889,29184,12652,33406,40693,39618,32262,28207,43291,42422,35766,42861,48806,48886,41128,29566,21547,36440,36839,46920,42571,42899,26985,48290,48232,46855,17987,31046,21099,46686,45362,1
PKMYT1,30274,24393,15385,24789,18509,22106,33774,30155,33452,12331,36246,24769,23712,21945,27709,39113,25700,18168,25631,24996,25248,22125,31032,26290,26679,38741,22512,33867,39006,22463,19952,29981,25490,20194,50759,18987,22811,19657,22253,11260,38513,24662,21263,26800,36914,21690,26448,19046,27592,30439,30685,31483,34307,38821,29338,35827,32554,17947,32074,30892,12629,24335,25594,26732,27600,21532,28438,30193,27852,32895,33792,33682,41006,29253,24212,45395,28674,32821,26131,28629,19482,40953,15970,30799,16511,31857,30395,31878,34614,1
SCMH1,1308,1754,1766,2645,1660,2864,2768,1633,1704,1315,1496,1615,1073,1909,1111,1501,1994,2263,1513,2658,2343,2508,1392,2864,7447,8153,3455,6453,6664,4198,4188,9591,5907,9583,10600,3309,5271,5092,6125,5160,7485,2743,8611,4736,1353,5045,8167,5028,11080,645,4658,3825,6945,7745,6212,1965,7540,4923,7884,4431,2330,7252,5659,4077,9380,6495,7909,5704,6601,6205,7959,7997,2953,2632,5654,10665,6387,7048,10912,6566,5111,7710,7417,5033,5694,3887,4548,7428,5615,1
LRP2,2800,2838,1991,3346,2521,2883,3600,3358,4111,2462,3710,3642,3614,2399,2472,3785,2742,2750,2105,2765,3598,2770,2848,3878,6108,9620,2521,7787,6858,1791,2214,2209,6667,2285,5046,826,8989,5804,7422,8335,3421,2503,5694,5817,4185,3243,5059,5735,11315,9282,7447,14075,8787,7452,5750,4333,4080,2665,7019,3292,2881,7926,6516,8994,3710,2442,5517,6993,15047,2452,3574,2961,12550,4275,8400,6161,8635,1410,3876,3742,5806,6494,5210,6071,12583,4887,3617,6839,6898,1
TIMP1,459,282,158,157,144,53,211,217,841,217,623,448,929,155,274,510,175,329,766,47,322,181,507,92,222,260,359,123,62,184,102,194,93,52,63,46,295,580,68,182,86,136,399,171,28,107,150,85,325,81,73,95,56,276,128,283,158,157,71,261,107,155,212,191,207,95,70,237,110,136,87,108,75,307,123,174,62,44,165,85,622,209,250,86,133,259,295,253,26,0
PSMD2,3544,4670,2865,5470,3896,5136,4756,3692,4282,3407,4061,3757,4583,4795,3221,3887,4377,5010,3452,4407,5113,4096,3327,5624,1641,3540,3741,2810,2063,3813,1463,1620,2960,3518,2614,1981,2424,2526,2646,2630,2174,1552,2830,2196,1878,1649,2862,2375,2951,6398,2209,2525,1943,2392,2043,2482,2429,2666,2442,4193,1336,1783,2216,2047,5100,1689,1868,2858,2344,2987,2932,2356,2032,4085,2600,2295,1968,1831,2847,3863,3413,2171,6573,1813,1743,3045,4159,2786,2016,0
CSH2,2545,749,1118,428,1680,246,1774,1761,2291,281,2878,1544,6950,459,3216,6240,447,588,2957,200,849,787,2538,207,536,588,1440,167,228,857,197,442,609,716,449,216,653,1013,555,619,689,878,968,444,1763,387,463,494,569,822,468,651,522,906,748,942,784,1091,444,1696,283,1307,910,279,549,64,777,1088,562,536,987,714,512,1174,387,1182,260,272,1428,158,1406,711,1164,661,1037,539,1345,416,926,0
WDR62,808,2201,1756,4279,1090,4933,1435,2159,496,2061,1520,1902,795,1610,1208,1081,4002,4107,794,6247,1685,1986,888,3304,4898,4934,4248,1833,7673,4138,1208,2866,396,3897,3149,1249,2820,2178,1958,1280,3791,2314,3285,4278,563,1977,3254,2538,6977,1560,5664,4577,4610,6228,2730,109,3789,3880,3575,4077,1309,2769,4348,3381,4198,2965,3820,2743,3540,2592,5669,1662,4951,500,1815,4947,1899,4382,2334,8086,5013,6575,13,4382,1985,3450,7911,2289,4260,1
HDAC6,615,1086,449,944,797,956,657,843,521,475,689,601,705,804,601,732,841,1195,650,849,906,770,690,1152,2252,7047,2843,5866,3526,3209,3233,3347,5819,14464,5359,1292,4515,2024,7608,6870,4025,1765,1810,3884,1225,4266,4762,2139,5418,4055,4038,5330,4852,6241,4822,154,4330,3418,6259,3410,1160,7658,7424,5140,5057,1239,5440,7576,5886,1919,6405,5227,7784,5579,2898,3836,7518,5603,2327,1999,2417,9535,1312,5515,6575,1647,5271,3931,7842,1
CAV1,12441,20419,9964,27102,12346,15996,18618,16311,31290,5020,26341,20016,17055,11966,13121,27228,17005,19445,15624,12962,20946,9071,8823,19042,4489,9343,13345,1505,6302,5612,256,1951,481,13890,6351,298,954,2441,10401,720,3151,2780,5832,2558,9509,631,869,265,9354,8864,9246,294,6987,6667,3501,8189,5719,4663,861,24558,154,2784,3782,1551,1770,1717,1629,3355,3331,1063,952,2214,5322,16062,2584,4807,5393,381,6195,6850,3825,4412,8739,1412,6362,11227,12739,3518,3773,0
TIMP2,6086,2728,1524,1206,2179,1719,1023,9310,1525,1023,7529,3361,764,1260,5553,8680,1423,1634,3946,1572,1308,994,6127,1458,19,22,39,10,22,371,49,43,10,9,13,1,56,16,5,3,40,819,173,14,106,32,30,17,12,72,43,24,49,23,36,23,79,3,12,285,36,66,46,39,28,22,6,20,21,0,7,16,9,417,58,37,70,50,77,25,20,62,3,42,7,10,120,3,52,0
USP51,9265,12733,5604,12834,6725,9566,11881,10941,11088,3688,10816,7652,8923,7920,8598,11065,9219,8499,7184,10032,8933,7081,7025,14508,6502,8701,9710,6539,3251,7185,2375,4113,3829,10740,6349,2099,4098,4363,5042,4918,4642,3466,5908,4591,8694,4216,4909,1774,8680,5841,6447,4404,3255,6374,4202,6135,6032,5720,4589,13282,2029,5449,4864,4323,6214,3843,3839,5089,6040,4451,5409,2992,3397,6843,4037,7819,4298,2339,6152,5605,4195,4648,6270,4739,4579,6116,12059,4431,2778,0
SUSD5,6564,8164,5535,8501,9669,6767,10456,7177,11005,5808,10878,6894,6495,7562,6513,11977,6690,9822,6478,5494,10485,7526,6859,8572,1572,4979,5521,4794,3365,3776,1152,2466,5986,8746,4372,1542,2658,4367,7405,2667,2862,3632,2125,2470,2230,2323,7378,899,3301,1861,7448,3324,3779,3669,5042,4410,5774,873,3819,6849,764,4709,3699,2691,5099,790,3063,7484,3367,2365,4523,3793,3068,3887,2224,1965,3988,3093,2368,1185,6535,3360,20225,1221,2734,3638,7124,5812,1861,0
TBC1D8B,3561,5243,3786,6257,3340,6008,4178,5553,3470,4024,4921,5662,3859,4238,3515,5234,4142,6106,5457,3341,4666,3592,4490,6231,1509,7436,4462,8555,1978,2379,2294,1252,7894,10555,11315,2519,4912,3801,12519,5087,9559,2090,3016,5487,6163,8217,7674,3581,6770,4214,7346,8313,3950,9894,6243,508,9017,1307,10642,5253,1164,5666,6383,6375,3362,1520,10071,10162,10691,3269,9543,8084,10655,15944,6229,5746,6890,2966,2664,2310,11269,6625,5027,4960,9228,5387,6148,3271,8575,1
ZNF687,1312,1593,1286,1680,1712,2035,1692,1373,1266,2031,1651,1483,1501,1698,1289,1382,1521,2056,1304,1321,2014,1756,1575,2250,634,896,1064,674,587,1078,702,918,1584,1487,673,209,1024,616,1604,521,1112,792,625,919,1528,927,1428,777,1001,1488,1510,1236,907,1330,1100,1709,1506,489,1297,1512,399,1461,1131,831,2772,305,1357,1241,1226,418,1489,1195,1101,2091,664,1176,2204,1042,901,436,1725,1400,1456,976,941,726,1592,694,706,0
EIF4A2,1993,2273,1434,1367,1401,1374,2200,2840,2062,845,2625,2364,3482,1240,3040,2361,1188,989,1692,836,1418,1353,1985,1519,695,4037,3106,5229,2207,2494,92,2526,112,2953,3510,2186,278,2205,3586,798,5089,1017,2879,1398,5805,1926,2187,933,5619,2461,3014,2375,2329,6330,2765,175,4463,879,4860,2233,844,2834,314,416,1934,2605,13435,2132,768,1840,6287,5090,8319,5401,1974,4491,6267,3316,2024,1944,5211,1802,135,2747,5086,4695,3981,2490,4263,1
WDR64,2680,3157,1631,3002,1962,2829,4351,2562,6851,1708,3729,2913,3601,2584,2186,4285,2380,3097,2509,2484,4310,2563,2352,3021,1150,2501,3176,2055,1235,1400,684,1407,2240,2903,1466,1145,1498,1730,2226,1826,1527,1416,2001,1404,4788,1575,1725,1624,2308,2803,2093,2272,1375,2100,1550,1699,2243,1514,1855,1763,607,1591,1996,1280,3222,715,2387,2824,1748,1451,2435,2007,1505,3274,2193,1947,1728,917,1632,1174,4069,1141,5034,1403,3805,3879,3200,1990,1109,0
AXL,2510,2555,2141,2563,3261,2962,3493,2466,2471,3125,2403,2205,2409,2949,2204,2601,2096,2949,2443,2421,2952,3112,2647,3392,544,1161,1988,1010,641,1601,336,662,1634,1587,968,326,980,1016,1396,909,827,800,998,889,1555,671,1108,1078,921,976,1293,1310,822,1298,888,918,1534,393,1123,2070,153,2119,861,943,1763,236,1045,1395,1213,700,1274,928,861,2572,1217,673,1304,695,632,522,2366,1162,4068,846,589,2596,2437,1322,773,0
CEBPZ,8692,8987,5233,10938,6791,9231,11112,9126,10501,3356,10765,8387,7823,6767,7555,10662,8635,8013,8548,12016,9941,6951,7732,12126,16332,28967,9857,19833,25171,8687,9018,16552,11061,20991,16483,11131,11343,19753,15877,20384,20289,13189,23763,16095,16877,13550,15642,11173,24999,12482,18979,13082,11348,23066,17885,13211,14452,19271,16298,15771,6720,16894,16638,14872,21401,13089,23032,21515,13371,10932,20579,22500,18400,10781,14203,25042,19911,18663,21780,18360,10870,22147,8183,19377,10295,19100,10767,9336,10027,1
ST14,4832,4514,2924,4601,3463,5120,6275,5819,5169,2536,6192,4554,4635,3860,4390,6258,5273,5126,3979,5561,5218,5330,4725,5146,3767,3210,3018,3206,4357,3582,2397,2813,2025,3325,3706,1321,2644,3139,2770,2127,2763,1784,3364,3194,2769,2689,2191,2204,3670,1867,2134,2670,3642,3312,2854,5738,2762,2382,2978,4966,2054,2279,3309,3187,7722,2231,2934,3082,2995,3196,3008,3018,3209,2752,3378,3746,2948,3085,2769,3175,2143,3105,3375,3175,1715,2616,3567,2745,3277,0
HAUS7,1187,1173,969,1258,1404,1248,1643,1173,1119,1341,1026,1023,1473,1270,1146,1125,1052,1243,1296,1389,1587,1356,1111,1024,1040,1226,939,1802,1009,1242,1515,1693,1720,1879,1941,563,1800,1308,1746,1242,2449,666,1220,1824,2193,1493,1625,1684,1114,1896,1249,1997,1937,1475,1332,895,1400,656,2088,1104,1882,1337,1352,1378,1379,958,1443,1640,1556,1278,1998,1635,1640,1244,937,2273,1566,1959,2042,1347,1592,1704,1128,1504,1362,903,964,1184,1567,1
ONECUT2,8211,7193,6509,6662,9005,8501,10215,8900,9401,10617,8290,7819,7103,7265,6998,8168,6149,8541,7251,8119,7349,11207,13662,9111,10811,12024,7580,9694,8097,6085,7780,8231,17858,17321,13467,7764,10000,11185,12524,5755,10868,8105,10546,10252,9151,9387,9908,9879,14718,12838,10024,13206,11281,11522,9825,7415,8293,9558,13124,8018,4077,10357,11110,9837,16868,8647,9879,13241,12336,13902,17465,6636,12768,8555,13567,8680,8141,13015,6153,8585,7430,14952,16014,9737,7244,9067,6521,10159,9950,1
HAVCR1,781,793,433,809,277,327,657,722,1510,242,1633,920,2051,460,715,2338,431,1265,637,388,1005,501,702,292,45,335,533,127,734,78,154,387,56,131,376,34,357,402,122,64,69,416,458,369,391,147,133,220,217,68,56,171,174,310,174,1430,253,113,151,182,72,292,285,85,926,45,145,276,222,199,93,253,281,471,642,76,359,173,118,186,1074,392,270,389,112,409,331,254,99,0
RSU1,4759,6676,4849,7937,5214,6534,6324,5485,4540,5904,6204,5977,5945,6032,4786,5716,6344,7053,5405,5586,7651,4724,4704,9342,2136,8012,4425,5695,3493,2946,1875,2740,5207,6843,6465,1890,3151,2361,6157,4557,3475,2850,3253,3194,5187,3428,4683,4260,4770,4685,5913,4193,3204,4554,3633,1816,3908,1660,5097,6261,1246,4183,4235,3127,6471,1889,5719,6236,4514,2891,6116,4672,4229,4889,5541,2929,4288,2951,3286,2356,4561,3445,5283,2836,8099,5875,4892,5585,3184,0
C1S,1479,1406,679,810,495,764,708,731,4762,6622,1143,916,2767,1341,828,2203,776,1848,501,454,1704,4294,982,2290,728,586,335,429,92,251,157,329,380,105,47,120,650,3091,141,129,214,396,708,410,1803,130,493,89,1628,991,110,214,142,547,377,412,570,724,169,1070,133,727,331,694,230,180,71,807,241,411,136,119,182,265,169,1299,233,102,220,252,1123,715,1496,163,547,989,678,340,103,0
OR4D1,244,979,283,2188,535,1993,516,170,213,417,208,114,515,1040,401,134,1229,392,113,1020,1257,451,166,1468,21,2008,51,178,44,30,25,62,15,44,11,21,102,134,50,53,10,579,235,41,12,38,37,18,538,30,677,83,22,35,86,12,39,28,55,42,8,120,85,41,48,132,32,44,86,35,7,24,73,290,54,28,26,27,54,692,157,48,21,43,247,464,171,269,7,0
NOTCH2,18573,26140,11297,13279,8402,7851,9900,16249,14999,7977,19033,12472,44935,12063,17046,14788,12283,14388,6913,6910,11194,5067,15663,19257,248,2225,2295,237,543,317,283,760,177,51,103,144,1469,2446,240,227,99,1281,2051,1299,114,490,363,204,2246,1391,218,406,792,1965,2292,4263,1663,1221,391,6349,180,955,851,270,862,326,263,1511,537,219,247,1508,686,3385,327,524,307,206,352,661,5108,1199,3536,480,360,2211,1384,2963,67,0
PDCD1,3842,3843,3406,4485,3831,5193,4037,3523,2991,5700,4445,3923,3533,4487,3445,4690,4449,5109,3460,4291,5849,4789,3931,6047,929,2779,2804,1867,846,1935,819,822,1972,3216,1910,705,1667,1106,2274,1899,1738,1060,1849,1513,2514,1409,2286,837,1725,3030,2904,3613,1093,2750,1381,1598,2098,623,2232,3249,390,2591,1244,1408,2469,741,2557,2285,2297,1333,2647,1650,3154,3035,2489,1338,1772,1036,1508,712,2757,2435,1923,1271,1886,2727,3633,2042,1795,0
TRIB1,767,551,421,632,418,397,604,744,874,650,798,739,473,667,609,896,396,555,670,627,569,768,823,702,111,357,107,1124,87,106,49,77,19,7,998,30,360,577,29,23,691,43,204,263,74,178,798,275,169,276,257,422,328,577,140,100,121,45,417,64,295,16,213,188,659,569,559,227,613,372,190,437,247,62,21,906,125,29,54,562,135,165,74,280,402,142,62,731,314,0
CEP76,3263,2536,2147,3122,2863,3522,3854,2705,5128,4149,3090,2712,3671,3002,1961,2867,2617,3522,2213,3230,2981,4185,3877,3729,4643,4406,1784,4458,6174,1722,3287,4551,5848,5048,5998,1754,4313,4531,4524,1464,5023,3385,3626,3865,3917,3028,3893,2353,4225,3817,2992,5444,4444,5718,4144,4256,2515,4507,4231,2770,1170,3193,3822,4178,5881,3308,3431,4333,4469,4315,4303,3777,3500,2960,2244,6084,4233,4224,3643,5458,3134,5231,7425,4928,2269,3397,1748,3956,4004,1
CD274,9770,11806,5578,11057,7562,9235,13371,12249,8960,4481,13797,11136,7742,5802,10589,13216,9445,7070,7643,9650,11850,7762,9206,12895,7478,22084,14433,12260,17487,6395,4018,5318,10089,14759,13372,3300,6004,3921,18717,7240,16662,11574,10750,6904,12413,10739,12666,8938,19179,13129,19444,10489,12210,15612,12279,3549,5246,5670,14499,14144,4645,15005,10241,7684,8863,3190,14884,15159,14498,5757,9605,7591,16420,27392,9864,14701,14728,7977,6350,8299,15162,13755,6950,9630,12608,19620,15964,9679,15233,1
M6PR,4949,4847,3054,4392,2729,4369,3500,5608,5049,3368,6305,3997,3519,3603,3664,6276,3011,4287,3431,2798,4372,2659,4749,4880,1312,7113,5792,3471,1329,2916,853,1270,2350,6313,2466,741,1939,2229,2406,2041,1411,1088,1933,1412,1651,1427,2434,981,2658,4125,3545,1473,1089,1918,1322,2130,3068,581,1794,3597,715,2640,2117,1375,4756,1153,1596,2407,2945,984,1760,1631,2149,5042,2464,1186,2413,902,1714,1703,2986,1516,5246,840,1663,2176,6259,3427,1280,0
VIM,4985,5480,2912,5125,2904,4993,6119,5064,6035,2506,5676,4624,4765,4214,4531,5850,5612,5224,4349,5587,5283,4390,4048,4809,2567,4559,4340,3487,4193,4224,1958,2281,4588,3264,4126,1583,2387,2570,2627,2351,2532,1940,2927,2941,2060,2569,2874,4902,3636,3413,2521,2502,4709,3308,2756,4255,3315,1875,2947,7281,1774,4792,3135,2452,5842,2320,2458,3077,2890,2674,2855,2304,2907,6361,4584,3642,2453,2781,2875,3714,3500,3493,4718,2642,1960,3207,5247,3343,3849,0
EDC4,3116,4127,2591,3967,3457,3395,5360,3120,3739,2444,3421,2828,3557,2903,3309,3713,3182,3932,3358,2873,4758,3336,2865,4190,1229,3912,3117,2361,1701,2480,732,1225,2133,2556,1774,805,1571,1770,1927,1942,1051,1725,2295,1292,1004,1052,1559,1793,2470,2406,4023,1338,1192,2111,2130,2903,2110,1106,1998,4166,604,2874,1821,1103,4269,860,1386,2124,1852,1080,1951,1376,1670,2175,2372,1545,1376,679,2988,1629,2801,1565,1997,1227,1963,2451,3189,1565,1371,0
ABCB1,6032,6073,5845,5722,5628,7600,6761,7904,4271,9253,6468,5691,2958,7223,5778,6469,5279,5562,5899,5616,6203,6763,9065,8813,7741,13316,8393,8568,5373,6064,5016,2941,12386,14323,10526,4155,7399,5408,9249,9295,10170,5694,8322,8311,5953,7532,10537,7640,8207,14882,13147,14701,7189,8933,8583,1342,10700,3146,9794,7823,2711,14935,6253,9827,13979,5299,11505,10292,10150,7422,15178,11732,11376,11469,10527,9313,8385,10675,10360,5632,14048,12529,5198,6353,7412,18115,8916,10073,8358,1
COL9A1,2769,3465,1845,4318,1680,3128,2969,3502,1981,1396,3576,2308,2210,1436,2251,2867,2575,3194,1627,4180,1930,1884,2363,4311,3016,5733,3256,4586,3801,2615,2816,3462,3640,7406,6765,1601,3077,1869,4920,1960,4727,2133,2010,3996,1401,2595,5107,1093,4652,728,3666,3069,4129,3884,3373,928,3299,3116,3802,4590,2172,2662,4036,2877,4710,3101,3181,3539,4724,2447,4470,3776,2783,1023,3580,5022,3514,4073,2708,3347,2382,3311,1512,3007,3144,3661,4099,4403,3835,1
MUC1,2959,3218,2416,3354,2889,3988,3785,4081,4063,3849,3118,3031,2461,3398,2973,3689,3081,3634,3675,4210,3105,4183,4448,4540,4594,2182,2323,4207,5862,3417,5925,4626,5869,2841,6089,2100,4336,4522,3741,2541,4475,2916,3970,5443,2989,4163,4574,4510,4546,3188,3996,3545,6547,4718,4007,6321,5050,4096,5344,3216,4043,3979,4743,4210,8515,5616,3979,4450,4227,4268,4339,4886,3533,3936,2844,4565,3561,6900,4040,3703,3058,5025,2442,4800,2481,1171,2400,4465,4690,1
MAP2K3,1781,3222,1533,3515,1267,2540,2360,2596,3356,1176,3068,2456,3479,2503,1694,2384,2887,3791,1738,2289,3608,1491,1472,2378,1781,3186,1531,3831,4170,1698,1398,1237,2735,5028,5239,1482,2113,1939,3941,1297,3370,1718,2354,2779,2322,3026,3366,1350,2392,3421,3470,2732,3631,3732,2944,4687,3688,996,4672,2434,965,2368,2916,2373,11355,1203,4054,3061,3719,2362,3387,3527,1739,3461,1458,2698,2928,2172,1672,2102,1693,2846,11561,2562,1822,1495,2411,3405,3082,1
ABCG4,1366,1594,1506,1179,382,2396,1578,3384,658,1311,1498,3764,751,1996,1279,2311,782,477,2979,2524,1147,3293,1970,1822,13524,23701,6368,7351,28884,13772,2327,10349,4343,1639,28671,4926,5646,8411,7254,2141,7029,7969,20159,13617,32779,10466,11917,19700,24499,4514,23111,4232,9406,13263,19308,6,4278,5167,11117,15582,3875,16046,12912,9082,1208,14094,13034,6615,6790,18817,11234,8083,9000,1311,6268,10988,11783,10285,14820,18736,13824,7814,10,14442,4799,35998,5142,14460,10613,1
RRAS2,1217,2789,2862,842,1986,2218,1267,2536,303,836,1545,1248,16,2542,3650,682,1009,712,426,524,705,460,1627,4655,4,25,30,1,1,33,3,17,14,15,2,0,9,6,20,0,6,3,3,1,2,1,6,1,2,17,5,2,5,5,1,7,5,0,1,220,0,0,6,2,90,6,0,12,0,0,3,5,1,1,4,9,3,2,5,0,2,5,5,2,0,0,67,0,3,0
HBG2,965,799,711,756,682,790,830,984,825,1189,876,881,901,954,787,988,760,989,1074,789,868,1023,1316,894,463,391,617,392,293,559,528,548,767,660,600,172,690,561,494,395,429,253,432,572,787,433,627,758,499,351,437,660,466,631,445,1603,739,280,541,747,287,690,406,413,958,481,476,508,495,418,631,400,314,892,397,464,500,608,287,261,851,577,1239,486,368,871,646,508,300,0
C2CD2L,35,26,21,40,94,35,59,19,35,25,30,38,103,33,24,16,53,47,40,57,82,158,35,43,353,11,11,7,268,16,13,418,1,22,2,1,25,8,208,37,38,23,29,61,32455,209,15,51,71,8,0,1973,63,165,0,31,154,2208,3,39,22,47,644,30,14,12,57,93,4,8,325,140,227,7,1,9,18,4494,2,7,20,7141,29,3951,4,5,58,8,4,1
HBB,2017,2220,2165,929,3302,852,9336,2104,4524,985,4065,2104,1115,1738,4771,3845,3070,3100,2202,5470,9675,4138,1756,1237,40,656,95,780,34,121,92,67,84,64,315,61,94,50,146,32,137,16,101,100,97,85,233,18,65,46,37,67,141,168,90,683,220,112,69,1882,23,20,67,69,92,41,86,268,125,88,131,123,73,245,79,60,216,77,41,53,654,207,140,131,93,23,845,241,55,0
EBPL,97,186,85,204,172,111,213,79,146,104,107,102,96,200,103,46,226,65,94,45,157,87,139,356,1013,9666,21,6790,2372,4,215,536,730,7955,7084,3505,48,1589,26,401,257,5991,1120,1043,5137,305,5690,5,1012,11068,16413,3345,920,837,1250,71,1893,603,2102,28,45,12,1593,50,413,1433,3575,6430,75,3833,4629,4281,143,89,39,1560,1972,1044,3632,1586,75,266,13,71,3880,21078,4,3279,178,1
