454,178,354,283,275,174,201,219,165,1160,1339,1770,483,1494,1138,1318,1536,1226,2609,467,844,829,1399,1456,1115,510,1132,1972,1187,1759,470,1250,2078,306,820,1710,1643,689,1032,4991,1312,1470,1592,1078,2328
366,180,302,235,275,318,195,166,128,5219,4224,5182,7971,2867,6428,6251,9620,2661,3694,723,3485,6202,4060,4983,5608,4189,1490,3967,6259,2916,7867,3412,1817,6105,4567,3737,6724,6592,6316,3299,5986,2629,6569,4121,5684
720,529,522,622,248,601,1530,658,463,1,31,54,195,64,117,65,21,20,22,652,10,10,92,5,142,14,59,11,104,18,166,14,34,25,161,92,42,2,131,42,19,176,81,32,25
584,476,306,510,209,506,493,497,328,462,917,1546,767,880,1110,1386,1999,1002,1189,379,706,923,615,1097,1082,290,1797,1363,1939,1413,428,652,202,1310,1030,1673,744,957,869,786,1593,1012,976,268,732
291831,291042,566139,582163,248184,436311,361649,724560,376227,229,138,75,48962,28,24046,776,215,37,168,738273,261,312,435,143,33,101,69775,443,28835,157,237,702,438,30,78792,100,7315,270,16808,491,104,50067,12426,584,4254
134,60,42,40,105,123,73,59,57,249,1875,1404,180,681,1596,1613,1683,708,1887,259,1905,268,978,3406,917,350,439,3009,867,2769,389,1907,7067,424,1429,6492,2377,737,159,3618,2632,463,705,797,182
724,672,759,911,672,894,713,831,820,3892,1820,2231,1298,2267,2302,2749,2245,1406,2035,1514,1610,2322,1771,3419,1793,1335,2323,2671,2202,1687,2601,1242,2529,3406,2103,1484,2024,1633,1808,1119,1635,1791,2795,3491,2667
3208,595,1836,2290,921,1428,1385,1498,1115,10917,27039,23146,11258,8230,22023,19724,18010,13743,27158,1851,10997,19450,31269,27705,25203,11124,14802,35402,20810,17287,18241,19229,4590,23982,16221,16150,13717,33368,14671,25058,24205,31703,8865,5530,19740
2219,2201,1917,3113,1583,1955,3769,2737,3031,2933,6683,4007,8682,8016,13107,11872,10250,6397,5795,4637,6349,4820,10536,8412,9019,5036,5021,4834,5176,6397,7420,6506,1752,10569,5267,4472,15078,7233,6364,9752,5375,15183,18080,12019,4509
6124,5965,7228,9891,4183,6946,7401,10105,6098,1730,6999,2577,2979,2393,2533,2709,1426,1865,1452,4361,1578,4331,3070,7060,1498,518,6502,1120,3204,3986,4786,14630,800,6320,2654,2693,7927,1548,3808,2074,4711,4524,3727,3094,791
415,272,363,421,223,344,313,366,371,321,948,1394,1211,2802,2979,663,1521,498,1288,261,1502,720,999,3152,3661,1220,708,2369,5284,1457,856,1568,1351,769,1198,1278,2138,896,802,1105,2773,3252,1350,1352,1147
373,214,419,617,260,316,334,464,374,516,1604,506,1084,622,1175,1378,722,540,1091,1006,576,1007,725,1081,1127,778,1980,962,1136,1080,655,1289,595,885,816,793,1316,888,645,703,1133,1499,858,563,719
1112,589,1070,1365,726,866,987,1141,764,8499,8940,13114,7369,10512,13823,11761,10742,6291,12211,10628,34809,5083,4155,15833,33717,4511,7541,11954,5612,37789,6689,12768,2705,10645,7129,8711,13288,9308,5071,10686,10525,15675,6137,31936,6115
799,665,552,1179,463,662,722,1081,629,1379,2028,1468,1759,1392,1970,1224,2948,2994,2950,839,1424,1848,2530,4654,1128,1191,2381,2837,2156,1907,819,1479,713,1849,1091,1785,2037,1796,1852,1575,3726,2189,553,1393,1771
3110,2313,2227,3282,1652,2563,3066,3150,2326,3699,9156,7341,5082,5771,12749,3221,6645,6201,14112,4742,5363,6173,6742,19587,8879,3888,14834,10924,10060,25591,3630,15358,4762,6947,6605,11383,8522,9672,4702,9914,11739,10126,5367,4197,5298
5594,6570,9006,8985,4224,7628,8310,11777,8962,1644,6297,3254,6190,1977,4836,5279,3600,2150,2658,3654,2231,3276,5019,5018,3694,1783,4875,2748,4598,3201,4878,4093,934,2827,3647,2776,4849,3515,2232,2483,5555,15199,3868,2758,1977
756,863,1060,974,726,777,660,948,832,4358,1625,2959,1201,2165,2178,2544,2331,1532,2244,1259,1642,1706,1966,2980,2004,1174,1496,3376,2245,1642,2588,1314,3159,2366,2514,1236,2240,1951,2468,1475,1359,1551,2895,2173,6354
349,193,153,336,217,329,378,290,151,343,2129,828,1667,1541,2137,809,1541,865,1187,191,1256,1370,1297,3287,1577,1023,3602,838,2115,2558,561,2552,1577,2429,696,1753,951,1093,919,745,1691,2311,631,1917,815
167670,200699,396190,321146,116337,166010,186343,161522,227964,56,3,47,30471,0,11269,280,61,13,13,128065,3,308,274,3,11,2,360,76,13358,36,9,153,2,6,67490,49,3393,22,19338,1625,15,16982,21263,129,8590
5183,5494,6738,7949,11019,16893,4413,6532,6058,3277,4570,798,6166,1444,4724,16183,5522,1706,3982,117,5338,4654,4427,6555,1804,6051,537,1269,10606,3326,1631,2788,8624,1318,6042,1851,15851,8084,6020,1121,1490,5032,2009,435,1524
13515,11304,17617,21740,10635,12325,24749,18951,12868,35661,53297,34839,34687,62426,43427,65097,36279,59205,24883,19641,36238,35745,36260,26244,38851,14748,25422,2520,22377,27430,57001,34651,30907,85752,28022,33800,70966,25447,20434,55553,69419,46698,38541,142370,19147
597,526,649,783,379,607,502,698,567,992,1751,1441,1735,1839,1440,1729,2967,1542,1685,1042,1176,1855,1266,2107,1605,714,2408,1244,1322,2182,1886,1926,762,2173,1569,1942,2304,1175,2490,2115,1455,1820,1671,1802,1320
928,647,671,861,721,803,1103,670,696,1748,2553,3069,1402,1896,3587,1620,3866,1651,3028,1442,1853,2194,2244,5596,3352,1897,5512,4037,3822,3858,2184,2811,3511,2050,2441,2854,3152,2689,2340,2004,2722,6045,1560,3262,2200
2133,1721,1163,1250,2371,1912,2469,1022,1959,10898,5124,5337,9454,22500,12637,14756,5703,9404,4781,3500,9266,8398,5914,10144,4813,4775,13662,4463,3844,3878,5679,7119,19093,9410,8201,4547,7947,4792,6643,5015,4158,9248,6493,41030,8210
465,280,245,244,490,484,403,288,391,458,6296,692,1608,1647,2020,6612,4982,7817,2605,1256,2368,740,5071,2103,2841,2823,875,1208,1785,2214,822,4517,11365,1322,4314,896,2837,699,1296,341,969,1148,1787,4721,688
321,286,347,580,587,465,644,407,409,1612,2268,1098,1408,1804,1880,1869,3180,907,3163,730,1613,901,1221,2523,1716,655,2702,2028,2112,2283,2339,2112,2399,1127,1596,1998,2394,1167,1218,1880,2097,3714,1629,3753,753
384,222,264,376,276,339,414,252,207,912,1261,1918,1720,1280,2434,1778,2961,3430,3696,701,1806,1687,2574,3389,1501,919,2086,2726,2657,3063,638,1601,2756,1418,2359,2552,2213,2638,1786,4393,2396,2926,2159,1886,3336
228,133,325,688,166,182,227,241,219,31,1623,334,696,900,375,193,981,410,1278,463,493,729,1269,969,890,288,1234,528,1321,753,209,758,175,897,388,823,2377,581,344,696,996,718,233,676,131
10419,17973,8764,10608,9194,14837,17682,10727,18475,4195,7559,5796,10816,1551,5842,16759,7734,5516,2019,12480,2029,10445,3154,8706,10245,3373,5755,3842,3957,8601,24626,7548,865,10858,6786,1109,8493,2987,15182,1476,3776,7753,9402,2755,3912
3410,2839,3946,3846,2388,4802,3747,5288,3539,11495,3670,11566,9198,10534,13023,11401,7571,8575,8827,8363,6267,9145,6624,18376,6998,10636,5275,14528,9667,9342,9223,12159,1641,17784,8145,6417,3624,8055,11968,4382,5006,37917,21038,7826,10606
4279,1493,18054,25708,7799,15134,7932,13888,740,1452,1829,384,786,1130,3747,1209,565,3181,4470,1551,5598,998,3843,2850,9660,396,538,5281,1019,2647,3321,4425,1915,554,1933,1457,3623,916,890,1494,6800,2723,1290,2480,1311
765,909,1365,1463,600,1257,475,883,817,131,36,20,164,230,274,14,79,411,402,105,237,97,65,250,26,77,1058,531,286,1044,7,56,751,14,279,284,13,110,79,81,12,62,68,27,25
648,307,713,778,347,570,590,654,870,6399,3270,6212,3524,4012,7675,4496,5296,3532,6552,3740,7178,4733,6100,11146,6390,3859,7837,6119,4165,5546,4409,2680,657,5476,4903,5785,7930,4231,3967,4344,6097,15722,4846,3561,5614
256,72,288,246,117,138,127,209,112,1646,405,1282,263,415,648,1048,934,336,1240,564,150,1493,397,2279,868,844,1112,3961,2613,1604,1364,360,70,559,1266,739,572,454,1119,553,605,244,959,268,3634
307,151,311,184,130,157,117,229,108,814,1318,1764,1257,1898,1440,1566,2183,1521,2254,730,1374,1478,2055,2514,974,956,115,1766,882,1181,1044,887,135,1000,721,874,2473,2003,466,7427,1362,1949,427,1145,2176
28315,18553,11454,5253,19036,9624,13400,41695,20468,2,0,1,1385,0,387,0,3,0,0,6,1,38,24,1,1,0,9,6,1188,11,0,11,1,0,7322,6,84,0,756,41,1,1340,1272,0,18
13,24,13,26,12,16,10,14,20,10,119,980,572,84,1147,1514,3380,636,192,32,225,117,132,25,387,180,1246,2562,27,13,216,64,22,214,926,152,747,674,3361,1,631,87,788,66,4056
6775,5947,8424,13122,3945,4412,8350,6208,5115,25002,22973,11022,66866,28528,32036,39865,24721,50371,20577,5622,15504,32256,29027,50701,30104,39343,50761,43487,49286,36064,15091,29069,1241,37986,30146,14668,11740,18288,57644,14946,11382,73410,27649,6485,37908
2214,1632,1992,2918,1451,2117,4536,2725,2447,6058,9380,6951,6249,2576,7926,10737,6975,2757,6420,5208,1869,5907,6934,22880,4873,5312,14068,12064,9760,13194,3657,17857,1444,7623,10420,5907,3814,6677,5384,5634,7425,11771,3768,2858,3053
352,229,393,532,240,368,297,321,269,647,3455,1297,867,1106,1371,1559,1584,1486,1280,775,1079,785,2882,1477,1197,528,2192,923,2525,2743,532,802,1366,1013,1013,2536,571,1116,938,1818,1409,2826,766,1692,1181
573,500,657,906,532,594,728,624,614,2820,2452,1552,1529,1814,1796,1776,2585,777,1530,1263,1229,1804,1782,2162,2657,833,3251,1648,3261,1647,3062,4577,1700,5018,1160,1717,2061,3584,1456,1221,2096,4653,1100,1281,1134
1021,530,1050,1635,553,566,1291,984,719,1141,1714,1946,2000,8488,2448,3406,2792,5395,2810,1736,3410,1591,2471,5377,6085,3369,4921,2868,5392,4862,1669,3301,409,2216,1505,4169,1785,2481,4989,7699,3024,5618,2178,3568,2653
1417,1139,1399,2101,963,1481,1977,2009,1555,5116,7067,8737,14967,6095,10644,16801,13488,5018,4564,2305,3606,6672,5432,7716,5982,5192,4326,4241,4110,4619,7105,4124,3124,11810,4532,2709,13427,3601,6086,4793,5491,10127,11619,6016,4505
1196,988,754,1045,805,1066,1825,1138,1116,2326,4390,3699,3319,4055,3581,4334,3211,2702,3101,1395,4000,2328,4281,3345,5295,1836,3376,3148,2768,2937,2622,2541,2263,2993,2498,2662,5023,4225,2131,3355,3739,5670,2383,4746,1442
764,416,925,821,492,720,715,1045,954,4573,1671,892,1246,1370,1537,1812,1400,1237,1439,1377,1097,1958,1078,1630,1384,1588,2434,1294,1554,2277,2315,2170,973,1096,1420,2177,3029,1508,1848,1248,973,1766,1295,931,2453
1440,1076,932,1396,1070,1010,4021,1384,652,14489,12467,3849,4783,2241,3402,2726,4661,5425,5009,248,14291,11511,12942,6086,6302,3819,1577,5175,3072,10739,9371,4700,1181,3899,6348,1718,3056,10965,6092,1818,1585,14145,937,2788,2976
394,154,428,654,310,353,693,394,258,626,1450,1018,3552,968,1115,2085,2251,1761,961,271,808,2061,1360,1771,1777,1170,2062,1185,1000,799,2273,2220,168,2864,1159,700,3661,2006,1633,1022,1637,497,3233,799,1289
1175,893,1176,1957,758,964,1194,1512,1145,796,2210,2692,2384,2281,3073,2221,3480,2376,2345,1200,2550,2381,3158,4042,2661,1401,6182,3705,3816,2983,1781,1546,2196,3900,2535,1431,3069,2828,2724,3069,2749,3143,3489,1546,944
1824,2022,1755,2243,1520,1979,3676,1911,1922,15804,7323,16199,9834,10262,18539,14329,9166,12973,9413,1917,12808,13272,12100,16321,9468,8282,9277,7923,5244,8241,12081,5730,6434,13927,8630,5909,6123,7012,14342,11488,7547,12925,11816,9035,9526
581,559,333,549,508,578,1096,481,490,2935,2468,2549,1470,3397,2374,2567,2518,1994,2692,726,1851,2147,2677,4347,2163,1619,3478,3026,3764,2948,2554,2003,2512,2716,2271,2765,2897,2250,1472,1031,2047,1441,2496,4122,2885
377,265,87,149,221,251,179,200,291,957,1941,1853,1918,2184,6058,1840,2275,3150,2072,98,2205,2698,2896,1423,2416,2786,1915,1113,1609,1816,1016,765,439,1500,1098,2337,2091,3505,1100,1084,3371,3578,939,1578,1096
948,883,1028,1279,851,969,825,1023,930,3803,2450,4490,2612,2683,3435,4320,2760,2999,2510,1454,2847,2356,2905,2215,2500,2208,3611,3553,1463,2366,5640,1890,3471,2542,1694,1167,4626,2494,1884,3366,2516,3510,1645,3498,1253
7309,5949,9536,9378,3073,4902,7805,12189,9246,2777,2838,1218,2235,2917,1711,1978,7368,4467,1255,2056,974,2406,5688,6322,3465,995,3700,2944,4717,1179,3511,2939,996,2636,2242,1402,3355,3397,2805,723,1291,3255,2671,1661,2193
2081,2965,1915,2201,1595,2315,2644,2961,1853,166,1237,1022,2391,1448,1191,626,1260,1260,1126,560,933,153,649,1998,1183,263,606,812,1785,1726,47,1453,238,790,1855,1900,1458,521,1308,2140,1885,2095,1483,3047,840
318,98,58,52,127,195,108,94,107,1258,575,2060,1483,1549,5250,3589,4395,3551,4396,172,1595,857,1245,6361,6321,3656,646,3159,3713,3520,2074,825,191,4462,2651,2557,2961,4275,3643,2036,2632,3967,3768,2842,4610
2273,2937,3504,3771,2383,3564,2960,4428,3191,9765,6909,12788,9370,8151,14720,11964,10350,4072,4477,1943,5852,7870,7525,4481,9549,4792,6541,6088,6026,6116,9213,2587,5517,6989,5912,4970,7168,6620,5545,2866,13185,7661,8087,8169,4988
1068,910,1061,1448,659,1043,1067,1296,779,1588,4644,1881,3986,2516,2074,4212,2896,3306,3565,1715,3025,3117,3697,4706,1904,2011,7008,1822,2197,3218,864,3374,1248,2721,2029,3189,3585,2397,2272,2657,2908,3673,1749,2225,2052
251,281,264,358,204,294,215,241,225,1249,862,1513,599,742,788,703,585,300,651,168,689,359,833,2464,896,398,524,960,601,531,417,779,1550,830,885,329,132,361,864,475,1048,933,827,1183,783
947,1015,842,1189,782,898,950,1103,761,1421,2818,1580,1739,3521,2866,2338,1356,2312,2053,1242,3201,2069,2126,2882,2695,1410,4083,1758,3263,3777,1696,3778,2471,2620,2709,2532,1974,2067,2405,2941,3302,3872,1718,3920,2307
10,9,3,3,6,22,3,4,2,236,77,428,3542,61,1840,51,112,82,345,3,139,151,65,74,881,492,123,16,169,122,366,252,120,381,74,80,55,260,1770,3,93,104,775,80,10
116,96,82,169,81,89,57,103,84,176,321,366,138,253,416,359,577,598,277,180,325,340,626,575,338,201,558,458,278,372,264,372,248,368,265,273,670,251,219,190,669,406,147,369,209
963,761,1058,953,878,1325,900,1003,1028,10138,4843,8009,5205,14620,4970,12424,5281,3134,5749,1218,7222,8022,5623,11064,4382,3474,2434,4658,3496,5557,14427,7099,3361,6958,4330,6290,5243,3467,7220,5761,4865,3093,12599,14385,13276
3690,2510,3561,5760,1818,2565,5213,9743,4144,811,804,890,3321,2430,3062,3668,4636,5588,3133,1446,2770,504,1466,1595,994,1083,19368,2123,2085,683,544,384,767,1170,2803,1311,1194,1441,1552,883,1779,1817,1975,3112,1073
678,533,476,816,504,554,682,799,634,1228,3021,642,1683,1300,1355,1386,1487,2214,1481,493,997,1880,2345,2753,2263,611,3006,2744,2118,2145,1690,1717,1691,1024,1549,2732,1388,1323,1317,1285,1019,3424,1932,1403,1552
1264,568,378,599,625,1250,937,676,505,3290,7921,14693,5778,5575,27846,5195,15444,2275,9980,503,10025,4466,6315,22538,19102,2994,6524,9583,11772,9597,3613,10889,970,7964,6685,16705,7564,14812,9966,2261,21790,29719,4459,4433,11080
2191,2077,3088,2552,1946,1908,2009,2405,1998,3354,783,965,1519,1862,1378,2533,1714,1022,1752,2190,1645,1080,1582,1512,1539,541,1752,1731,1363,1166,1623,717,2295,1886,2286,987,1690,1185,1882,1554,1247,1586,1493,1989,2751
383,371,234,309,468,411,850,200,211,4504,2287,5277,1174,2562,2389,3645,2021,878,3342,382,1706,995,3075,2130,2503,1112,534,2730,1907,2646,2183,3278,4323,4621,2731,2492,3462,3730,917,566,3467,4868,1358,1345,1189
860,626,482,896,478,721,792,783,583,710,3512,1908,2049,2321,4154,1351,2672,3236,2909,684,2939,1994,2932,3433,2778,1593,5233,2352,3463,3313,1020,2358,1962,2563,1304,3170,3000,2534,2389,1687,5570,6408,1663,3150,1804
2370,1490,1834,1604,1085,1621,1374,1358,983,2942,9534,5251,3382,6074,5240,2752,6572,4470,6988,2835,4398,4859,5985,8613,7046,5245,5587,8990,5862,6668,2938,4674,9167,4376,5114,5255,5140,6908,5818,12041,4900,5280,7683,3068,6474
602,769,892,917,524,711,616,797,492,2708,2847,2829,3143,1752,3809,4561,3510,1477,3278,3062,1130,1999,2215,2799,3731,1010,2138,3833,3357,5248,2716,5307,1190,3243,1896,3292,3741,2947,2376,2563,2949,2180,2501,1544,2034
446,518,531,661,478,440,393,491,468,2664,3584,5476,3156,2888,7107,6911,10105,1039,7749,625,2209,2355,4315,13611,5074,5026,4721,14802,7386,4428,1253,8154,762,5762,5803,6486,4336,3361,2399,3360,15698,17516,5082,2943,4603
860,885,744,1171,603,815,1096,814,933,1334,3581,2971,2878,3461,5656,2368,3255,3668,3381,1043,3180,2257,3496,6321,2374,2170,3212,2297,1967,3370,2193,4144,1415,2359,1961,2258,3192,2522,2473,4717,2052,3834,2130,3543,1315
